ensemble_cluster_id,product_idx,supermarket,source,confidence,reason
3902,56689,Tesco,llm_r3_retry,0.75,Apetina brand matches cluster. 'Cheese Cubes' is a form/cut variant of paneer. Weight is 200g vs 220-225g in cluster (minor deviation). Same core product (Apeti
13901,14523,ASDA,llm_r3_retry,0.75,"B is the closest match: Free Range British Chicken Breast Fillets at 350g, matching the cluster's core product (plain, uncooked chicken breast fillets). Weight "
4573,28690,Morrisons,llm_r3_retry,0.75,"Chilli product in similar weight range (25g vs 27.8-32g cluster). However, 'Chilli Flakes' differs from 'Crushed Chillies' - these are different product forms/v"
13119,25207,Morrisons,llm_r3_retry,0.75,"French brandy VSOP/comparable quality, 700ml volume matches cluster. Own-brand Morrisons equivalent to other supermarket brandy listings in cluster. However, '3"
12704,15360,ASDA,llm_r3_retry,0.75,ASDA Sweet & Juicy Sweet Pickle matches the core product (piccalilli/sweet pickle) but differs in weight (300g vs 350g cluster standard). Best available match d
3932,47400,Sains,llm_r3_retry,0.75,"Sainsbury's Light Soft Cheese is an own-brand reduced-fat soft cheese matching the cluster's core product (reduced fat soft cheese). However, 250g weight differ"
439,28606,Morrisons,llm_r3_retry,0.75,Morrisons The Best Woodland Mushrooms matches the cluster's core product (mixed/specialty mushrooms) and weight (150g). 'Woodland' variety differs slightly from
11630,3933,ASDA,llm_r3_retry,0.75,"ASDA Sweet & Bursting Blueberries is a fresh blueberry product matching the cluster's core product (blueberries), though 125g differs from cluster's 150g weight"
378,29587,Morrisons,llm_r3_retry,0.75,"Morrisons Vine Ripened Medi... appears to be Vine Ripened Tomatoes (likely Medium or Medley variant). Matches core product category of vine ripened tomatoes, th"
2987,45576,Sains,llm_r3_retry,0.72,"Beef Lasagne ready meal, same core product as cluster. Weight slightly higher (400g vs 340-380g range) but within acceptable tolerance for own-brand ready meals"
1308,59323,Tesco,llm_r3_retry,0.72,Tesco Straight To Wok Medium Noodles 300G matches the core product category (wok/ready noodles) and weight (300g) aligns with Morrisons entry in cluster. Howeve
7131,30545,Morrisons,llm_r3_retry,0.72,"Milkybar Buttons Giant Tube is the closest match - same brand (Milkybar), same variety (White Chocolate Giant Buttons), and similar weight (80g vs 93-94g cluste"
6900,53496,Tesco,llm_r3_retry,0.72,"Chicken & Mushroom Puff Pastry Pie matches the core product (Sainsbury's has this exact variety). However, 200g differs from cluster's 150g weight, which violat"
2916,60637,Tesco,llm_r3_retry,0.72,"A is a cod/fish-based fishcake product with similar weight (200g vs 170-225g range). However, it's a different brand (Youngs vs supermarket own-brands) and ment"
9768,7784,ASDA,llm_r3_retry,0.72,"Tuna in water-based liquid (brine vs spring water are both water-based), similar weight range (100g vs 110-120g cluster), own-brand product matching cluster's o"
3132,26350,Morrisons,llm_r3_retry,0.72,"Same brand (Bounty) and core product (Ice Cream Bars). However, candidate A shows 160g while cluster shows 200ml/200.4ml total, suggesting different pack count "
9605,9969,ASDA,llm_r3_retry,0.72,"Mushroom pâté from same category. GranoVita is a branded product vs own-brands in cluster, but core product (mushroom pâté) matches. Weight difference (125g vs "
8419,29077,Morrisons,llm_r3_retry,0.72,"Cadbury Caramel is the same brand and flavour as cluster. Weight is 190g vs 240-245g in cluster, which is a notable difference but closest match available. Othe"
6708,17176,Morrisons,llm_r3_retry,0.65,"Warburtons Gluten Free branded wraps, likely same core product but 'Super' variant suggests different type/size than standard White Wraps - uncertain if identic"
13801,6378,ASDA,llm_r3_retry,0.65,"Lemon cheesecake variety matches cluster, but ASDA own-brand differs from English Cheesecake Company branded products in cluster. Weight 200g vs 214g is also a "
12154,21844,Morrisons,llm_r3_retry,0.65,"Morrisons Mixed Beans matches the core product (mixed beans in tomato sauce, own-brand) but weight is 300g vs 400-415g in cluster, making it a partial match wit"
6087,18740,Morrisons,llm_r3_retry,0.65,Morrisons Profiteroles is the same core product (profiteroles with chocolate) as the cluster. While weight differs (175g vs 220-235g in cluster) and pack count 
7707,22739,Morrisons,llm_r3_retry,0.65,"Both are poppadoms at 75g, but A is Spicy while cluster is Plain - different flavour, so technically not identical core product. However, A is the closest match"
441,28482,Morrisons,llm_r3_retry,0.65,"Morrisons Large Mild Onions is an onion product matching the core product category. However, variety differs (Mild vs Brown) and pack count/weight unspecified f"
14037,16245,ASDA,llm_r3_retry,0.95,"Same brand (Kinder Surprise), same variety (Easter Egg), same weight (100g), same pack count (1). The specific toy variant differs from cluster examples but thi"
13910,14546,ASDA,llm_r3_retry,0.95,"ASDA Delicious Unsmoked Gammon Joint 1.3kg matches the core product: unsmoked gammon joint, same weight range (1.3kg) as cluster entries, own-brand equivalent t"
8744,32941,Sains,llm_r3_retry,0.95,"Sainsbury's Rice Pudding, Low Fat matches the cluster's core product (rice pudding, reduced/low fat, 400g). Own-brand rice pudding with same weight and fat prof"
13226,24586,Morrisons,llm_r3_retry,0.95,"Casillero Del Diablo brand, 187ml volume matches cluster. Candidate A appears to be same brand and size, though full variety name is truncated as 'Rese...' - li"
13183,24567,Morrisons,llm_r3_retry,0.95,"Same brand (Archers), same variety (Schnapps with Lemonade), same volume (250ml). Wording variation ('&' vs 'with') is minor; core product is identical."
9465,38379,Sains,llm_r3_retry,0.95,"Sainsbury's British Whole Milk SO Organic 2.27L (4 Pint) matches the cluster's core product: organic British whole milk, same volume (2273.04ml), same pack coun"
9136,7616,ASDA,llm_r3_retry,0.95,"Same brand (KTC), same variety (Plum Tomatoes), same weight (400g), same pack count (1). Matches cluster products exactly."
8811,33791,Sains,llm_r3_retry,0.95,"Princes Crab Paste 75g matches the core product (crab paste, 75g weight) from the cluster. While the brand differs from ASDA/Morrisons own-brand versions, it is"
13118,15086,ASDA,llm_r3_retry,0.95,"Same brand (Foster's), same pack count (4x440ml), same total volume (1760ml). Only difference is variety (Proper Shandy vs Lager), which makes it a different pr"
2620,56052,Tesco,llm_r3_retry,0.95,"Same brand (Casillero Del Diablo, with 'Del Diablo' shortened/abbreviated in product name), same variety (Sauvignon Blanc), same volume (750ml). Minor naming va"
13083,27716,Morrisons,llm_r3_retry,0.95,"Shloer brand, white grape & elderflower flavour, 750ml - matches cluster variety and volume"
2037,43385,Sains,llm_r3_retry,0.95,"Sainsbury's Plum Punnet 400g matches the cluster's core product: plums, 400g weight. Own-brand products from different supermarkets (ASDA, Morrisons, Sainsbury'"
9447,2540,ASDA,llm_r3_retry,0.95,"ASDA Organic Slightly Salted Butter 250g matches the cluster's core product (salted/slightly salted butter, 250g). Own-brand across different supermarkets with "
9401,11393,ASDA,llm_r3_retry,0.95,"Same brand (Reign), same variety (Melon Mania), same volume (500ml), same pack count (1 can). Matches cluster exactly."
13281,24817,Morrisons,llm_r3_retry,0.95,"Bud Light brand match, same variety/flavor, 1750ml is equivalent to 4x568ml multi-pack (2272ml total), represents same core product in different pack configurat"
2107,60434,Tesco,llm_r3_retry,0.95,"Same core product: roasted monkey nuts in shell, 300g size. Tesco own-brand matches ASDA and Sainsbury's own-brands. 'Unsalted' is a flavour specification but t"
9088,9656,ASDA,llm_r3_retry,0.95,"Crave brand, Hot & Spicy variety, 70g weight matches Sainsbury's cluster entry exactly. Same core product as the cluster."
13086,30442,Morrisons,llm_r3_retry,0.95,"Same brand (Tropicana), same flavour (Orange with Extra Juicy Bits), same volume (1500ml). Minor wording variation ('Orange' vs 'Pure Orange Fruit Juice') is in"
13609,28526,Morrisons,llm_r3_retry,0.95,"Same core product: small cucumbers, 200g pack. Own-brand supermarket products with identical specs across different retailers (Sainsbury's, Tesco, Morrisons) ar"
9215,3820,ASDA,llm_r3_retry,0.95,"Same brand (Vifon), same weight (70g), same core flavour profile (chicken curry/curry chicken). Cluster contains both 'Chilli Chicken' and 'Chicken Curry' which"
9063,42225,Sains,llm_r3_retry,0.95,"Cathedral City Dairy Free, 280g matches cluster exactly - same brand, same dairy free variety, same 280g weight"
2132,58201,Tesco,llm_r3_retry,0.95,"The Fruit Factory brand, 5 pack, 100g total weight. Differs in variety (Multi Fruit Strings vs Strawberry/Apple/Orange Stars) but same brand, format and weight "
13469,12179,ASDA,llm_r3_retry,0.95,"ASDA Main for Two Singapore Style Noodles 400g matches the core product: Singapore Noodles ready meal, 400g weight, own-brand across different supermarkets is a"
9359,56893,Tesco,llm_r3_retry,0.95,"Same brand (Primula), same variety (Cheese & Prawn), same weight (140g), same pack count (1). Only minor naming variation ('n' vs '&') which is inconsequential."
13302,25301,Morrisons,llm_r3_retry,0.95,"Tyskie Lager, same brand and variety, 2000ml total volume, 4x500ml equivalent pack structure (bottles vs cans is minor format variation for same core product)"
2168,62264,Tesco,llm_r3_retry,0.95,"Same brand (Fruit Shoot), same variety (Hydro Blackcurrant), same total volume (~2200ml), same pack format (8x275ml multipack). Matches cluster specifications."
13302,4781,ASDA,llm_r3_retry,0.95,"Tyskie brand, Lager variety, 2000ml total volume, same pack format (4x500ml cans implied by 2000ml). Gronie is a sub-variety of Tyskie but represents the same c"
9380,12351,ASDA,llm_r3_retry,0.95,"Pieminister brand, Moo & Blue variety (beef and Stilton), 270g - matches cluster exactly. Full product name variation is standard across retailers."
2180,35779,Sains,llm_r3_retry,0.95,"Sainsbury's Mango & Passionfruit Coulis, Taste the Difference matches the cluster's core product (mango & passion fruit coulis). All three are premium own-brand"
352,54154,Tesco,llm_r3_retry,0.95,"Tesco Babyleaf Salad 90G matches the cluster's core product: mixed baby leaf salad, 90g, no added flavouring/variety specifications, same as ASDA and Sainsbury'"
9186,6456,ASDA,llm_r3_retry,0.95,"Same brand (Gosh!), same core product (Moroccan Falafel), same weight (266g). Minor flavour descriptor difference ('Spiced' with 'Red Pepper & Apricot' addition"
11600,46062,Sains,llm_r3_retry,0.95,"Same core product: breaded chicken goujons, 270g weight. Stamford Street Co. is Sainsbury's own-brand equivalent to Morrisons Savers and Tesco's Hearty Food Co."
13083,16762,ASDA,llm_r3_retry,0.95,"ASDA White Grape Sparkling Juice Drink 750ml matches the cluster's core product (white grape sparkling juice, 750ml). While the cluster includes Shloer branded "
1274,51266,Tesco,llm_r3_retry,0.95,"Same brand (London Essence), same variety (Peach & Jasmine), same volume (900ml), same pack count (6x150ml). Minor naming variation ('The London Essence Co.' vs"
10624,37630,Sains,llm_r3_retry,0.95,"Sainsbury's Silver Crispy Pearls 55g matches the cluster core product: cake/bake decorations in silver pearl/crispy form, 55g weight. Same category as Morrisons"
10682,59871,Tesco,llm_r3_retry,0.95,"Same brand (Cobra), same variety (Premium Lager/Indian Lager - both premium lager varieties), same volume (620ml). The cluster shows the same product with sligh"
1285,17969,Morrisons,llm_r3_retry,0.95,Supermalt Less Sugar brand and variety match the cluster. 2000ml volume matches ASDA listing. Core product is identical despite shorter product name on Morrison
635,19766,Morrisons,llm_r3_retry,0.95,"Dairylea Snackers Cheese & Crackers with Cadbury Dairy Milk Giant Buttons, 64.2g - matches brand, variety, weight, and pack count of cluster"
10797,61169,Tesco,llm_r3_retry,0.95,"Blue Moon brand, wheat beer variety, 330ml volume - matches cluster. 'Belgian White American Craft Wheat Beer' and 'Wheat Beer' are the same core product with m"
10799,57533,Tesco,llm_r3_retry,0.95,"Rocca Alata Amarone Della Valpolicella is an Amarone wine in 750ml bottle, matching the core product (Amarone variety, 750ml volume) from the cluster. While bra"
10828,16889,ASDA,llm_r3_retry,0.95,"Barefoot brand, rosé wine variant, 750ml. Cluster is Barefoot Rose; candidate B is Barefoot Pink Pinot Grigio - both are Barefoot rosé wines in identical volume"
1285,50390,Tesco,llm_r3_retry,0.95,"Supermalt brand, Less Sugar variety (implied by 'Multipack' being the standard Less Sugar line), 6x330ml pack (1980ml total) matches the cluster exactly"
10868,50204,Tesco,llm_r3_retry,0.95,Tesco Limes Minimum 5 Pack matches the core product (limes) and pack count (5) from the Sainsbury's listing. Own-brand limes across different supermarkets repre
1271,50530,Tesco,llm_r3_retry,0.95,"Appletiser brand, 100% apple juice, 6x250ml pack (1500ml total). Matches cluster exactly - same brand, variety, volume, and pack count. The 'Lightly Sparkling' "
10897,39785,Sains,llm_r3_retry,0.95,"Sainsbury's Sangria 1L matches the cluster's core product (sangria, 1000ml volume). Own-brand sangria from different UK supermarket is equivalent to Penasol San"
8499,51027,Tesco,llm_r3_retry,0.95,"Tropicana Plus Viva Vitality matches the cluster's brand (Tropicana), product line (Viva Vitality), volume (750ml), and appears to be the same core product with"
827,36848,Sains,llm_r3_retry,0.95,"Same brand (Kubus), same flavour variety (Carrot, Raspberry & Apple), same volume (850ml), same pack count (1). The word 'Drink' vs 'Juice' in naming is a minor"
1191,49240,Tesco,llm_r3_retry,0.95,Tesco Fondant Ready Rolled Icing 450G matches the cluster's core product: ready rolled white icing in 450g size. 'Fondant' is the technical term for ready-rolle
835,38405,Sains,llm_r3_retry,0.95,"Sainsbury's Pure Orange Juice 4x1L (4000ml total) matches the cluster's core product: orange juice, same volume, same pack format. Own-brand equivalents across "
11384,12812,ASDA,llm_r3_retry,0.95,"Flying Saucers sweets, same core product as cluster. Weight differs slightly (23g vs 17.5-18g) but this is within normal variation for the same product across r"
11519,11415,ASDA,llm_r3_retry,0.95,"Same brand (Cawston Press), same variety (Apple & Mango), same volume (600ml), same pack count (3x200ml). Different product line (The Very Hungry Caterpillar) b"
11543,2640,ASDA,llm_r3_retry,0.95,"Same brand (Schweppes), same flavour (Peach Coconut), same volume (1000ml), same pack count (1). The 'Night Light Vibes' and 'Tiare Soda' are marketing descript"
10621,35352,Sains,llm_r3_retry,0.95,"Sainsbury's Cake Decorations, Chocolate Beans 75g matches the cluster's core product (milk chocolate beans, 75g). Own-brand equivalents across different superma"
12142,9097,ASDA,llm_r3_retry,0.95,"Happy Egg Co brand, free range eggs, 10 pack. Only difference is Medium vs Large size, but this is the closest match. However, size mismatch creates some doubt."
13006,27222,Morrisons,llm_r3_retry,0.95,"Extra Watermelon Flavour Sugarfree Chewing Gum, 14g matches the Sainsbury's cluster item exactly in brand, flavour, weight, and format. Pack count appears consi"
12240,317,ASDA,llm_r3_retry,0.95,"Nescafé Gold Cappuccino instant coffee sachets x8 - same brand, same variety/flavour, same pack count. Weight variation (150g vs 113.5-124g) is minor and likely"
12899,21628,Morrisons,llm_r3_retry,0.95,"Yorkie Original Duo matches the Yorkie Duo from Sainsbury's in the cluster - same brand, same variety (Original/plain chocolate), same pack count (Duo), and vir"
12763,23513,Morrisons,llm_r3_retry,0.95,"Same brand (Dino's), same variety (Little Franks smoked pork hot dogs), same weight (550g), same pack count (8). Minor description variation in product name doe"
1058,22871,Morrisons,llm_r3_retry,0.95,"Morrisons Savers Mixed Dried Fruit 500g matches the cluster's core product (dried mixed fruit, 500g). Different own-brand labels (JUST ESSENTIALS, Tesco, Savers"
1929,35820,Sains,llm_r3_retry,0.95,"Curry flavour instant noodles, 100g pack. Matches the core product category and weight of the cluster. Brand difference (Batchelors vs ASDA/Hearty Food Co.) is "
12593,22955,Morrisons,llm_r3_retry,0.95,"Same core product: Pitted Kalamata Olives. Own-brand products from different UK supermarkets (Sainsbury's SO, Tesco, Morrisons) are acceptable matches. Weight d"
9949,34199,Sains,llm_r3_retry,0.95,"Both are bread sauce mixes, 40g weight matches cluster. Different brand (Sainsbury's vs Schwartz) but same core unbranded product category. Sainsbury's own-bran"
1818,36404,Sains,llm_r3_retry,0.95,"Same brand (Kubus), same volume (850ml), same core flavours (Apple, Banana, Carrot present in both cluster and candidate A). Minor wording variation in order of"
10204,53231,Tesco,llm_r3_retry,0.95,"Dole brand, Cherry fruit salad variety, 4x113g pack count, 452g total weight - matches cluster exactly"
1789,35305,Sains,llm_r3_retry,0.95,"Sainsbury's Deliciously Free From Choco Rice Pops matches the core product: Free From (own-brand equivalent across SMs), Choco flavour, Rice-based cereal, 300g "
12546,20740,Morrisons,llm_r3_retry,0.95,"Kettle Chips brand, Lightly Salted flavour, multipack crisps. Weight (150g) is slightly higher than cluster average (125-130g) but same core product - same bran"
12453,27170,Morrisons,llm_r3_retry,0.95,"Smarties milk chocolate tube, 38g (38.1g is equivalent to 38g), same brand and variety as cluster"
12436,19293,Morrisons,llm_r3_retry,0.95,"Fridge Raiders Slow Roast Chicken Bites, same brand and variety. Weight 110g vs 112.5g is minor variation likely due to pack format differences (5x22.5g vs bulk"
10320,62970,Tesco,llm_r3_retry,0.95,"Schwartz Savoury White Sauce is a white sauce mix at 25g, matching the core product category and weight of the cluster items (Morrisons and Sainsbury's white sa"
10332,54269,Tesco,llm_r3_retry,0.95,"Same brand (Bonne Maman), same variety (Intense Strawberry), same weight (335g), same product type (jam/conserve). Candidate A matches all core product criteria"
12347,8766,ASDA,llm_r3_retry,0.95,"ASDA Light in Colour Olive Oil 250ml matches the core product: olive oil, 250ml volume. While the cluster shows extra virgin variety and this is light in colour"
12302,7622,ASDA,llm_r3_retry,0.95,"ASDA Hearty Scotch Broth 400g matches the cluster's core product (Scotch Broth soup, 400g). Own-brand variants across different supermarkets with identical vari"
10413,59559,Tesco,llm_r3_retry,0.95,"Garden Pride Petit Pois in Water 400g matches the cluster's core product (petits pois in water, 400g). Branded product with identical variety, flavour, and weig"
12243,7641,ASDA,llm_r3_retry,0.95,Crosse & Blackwell Broccoli & Stilton matches the cluster's core product (broccoli & stilton soup flavor) and weight (400g). It's a branded variant of the same 
10530,54312,Tesco,llm_r3_retry,0.95,"Opies Lemon Slices 350G matches the cluster exactly - same brand (Opies), same variety (lemon slices), same weight (350g), and same product type (sliced lemons "
10982,60782,Tesco,llm_r3_retry,0.95,"Same brand (Moët & Chandon), same variety (Brut Imperial), same volume (375ml/37.5cl), same pack count (1). Matches the cluster perfectly."
14159,16559,ASDA,llm_r3_retry,0.95,"Same brand (Wrigley's Extra), same flavor (White Bubblemint), same format (Sugar Free Multipack 6x10 pieces), same weight (83.9g ≈ 84g). Perfect match across al"
8475,63866,Tesco,llm_r3_retry,0.95,"Same brand (Maynards Bassetts), same variety (Jelly Baby Chicks), same weight (130g). Minor spelling variation ('Jelly Baby' vs 'Jelly Babies') is standard prod"
7062,55054,Tesco,llm_r3_retry,0.95,"Nestle Black Magic Dark Chocolate Box, similar weight (348g vs 340g cluster standard), same brand and variety. Minor weight variance acceptable for same product"
6739,64045,Tesco,llm_r3_retry,0.95,"Milk chocolate rice cakes, 100g, free from range. Matches cluster's core product (milk chocolate rice cakes) and weight. Different own-brand but same unbranded "
6779,44023,Sains,llm_r3_retry,0.95,"Sainsbury's Macaroni Cheese Ready Meal For 1 400g matches the cluster's core product (macaroni cheese ready meal, single portion, 400g). Own-brand equivalent ac"
3535,63885,Tesco,llm_r3_retry,0.95,"Same brand (Drobimex), same weight (100g), same format (sliced chicken product). 'Delikatesowa' is a variety designation but represents the same core chicken sl"
3529,43974,Sains,llm_r3_retry,0.95,"Roast cooked chicken breast fillets, x4 pack, ~480g weight matches cluster (ASDA 475g, Tesco 485g). Same core product, own-brand variant allowed across supermar"
5342,22062,Morrisons,llm_r3_retry,0.95,"Both cluster items are 6-pack variety crisps at 150g. Seabrook Variety Crisps 6 Pack matches this exact specification: same pack count (6), same weight (150g), "
2782,26979,Morrisons,llm_r3_retry,0.95,"Linda McCartney's 2 Vegetarian burgers, 225g matches the cluster's brand, pack count (2), weight (225g), and core product type. The cluster contains both vegeta"
3503,51487,Tesco,llm_r3_retry,0.95,"Cooked Ham Slices, 400g, same weight as cluster. Both ASDA and Sainsbury's cluster items are cooked ham slices in 400g packs. Eastman's is a branded cooked ham "
8210,40263,Sains,llm_r3_retry,0.95,"Stella Artois Lager Beer, 12x330ml (3960ml), same brand, same variety (Unfiltered/Premium Lager), same pack count and volume as cluster listings"
5241,57783,Tesco,llm_r3_retry,0.95,"Propercorn Perfectly Sweet Popcorn 90g matches the cluster's brand (Propercorn/Proper Corn), variety (sweet popcorn), and weight (90g). Minor naming variation ("
8160,60507,Tesco,llm_r3_retry,0.95,"Blue Moon Belgian White, same brand and variety, 1320ml total volume (4x330ml pack), matches cluster volume and pack structure"
4804,34521,Sains,llm_r3_retry,0.95,"Same core product: Extra Virgin Olive Oil Spray, 200ml. Brand is Sainsbury's own-brand (different from Napolina cluster), but rules allow own-brand of different"
6678,55730,Tesco,llm_r3_retry,0.95,"Same brand (Yutaka), same variety (White Miso Paste), same weight (100g). The cluster specifies 'White Miso Paste' while candidate A lists 'Miso Paste' but this"
2806,26960,Morrisons,llm_r3_retry,0.95,"Chicago Town Deep Dish Vegan BBQ Chicken Pizza, 320g (vs 310g in cluster). Same brand, variety, and pack count (2x). Weight variance of 10g is minor and likely "
3131,26443,Morrisons,llm_r3_retry,0.95,"Same brand (Nuii), same flavour (Caramel White Chocolate & Texan Pecan), same volume (275ml vs 270ml cluster - minor variation within tolerance for product matc"
4126,20875,Morrisons,llm_r3_retry,0.95,"Same brand (Weight Watchers from Heinz), same variety (Hearty Vegetable Broth Soup), same weight (300g). Matches the cluster core product."
4954,24158,Morrisons,llm_r3_retry,0.95,"Same brand (Schwartz), same product line (Nadiya Punchy Rice Bowl/Kit), same weight (65g). Candidate A appears to be the Morrisons equivalent of the cluster pro"
7539,60402,Tesco,llm_r3_retry,0.95,"Same brand (Not Guilty), same variety (Pinot Grigio), same alcohol-free/zero alcohol characteristic, same volume (750ml). Only minor naming variation ('Alcohol "
8096,59463,Tesco,llm_r3_retry,0.95,"Same brand (Budweiser), same variety (Lager Beer), same pack count (single bottle). Volume is 660ml vs 650ml cluster - minor variation likely due to rounding/re"
2809,26909,Morrisons,llm_r3_retry,0.95,"Young's Gastro 2 Sicilian Lemon & Parsley Cod Fillets, 270g matches the cluster exactly - same brand, same variety/flavour, same weight, same pack count (2 fill"
3099,47595,Sains,llm_r3_retry,0.95,Wall's Twister Ice Lolly Berrylicious 4x70ml (280ml total) matches the cluster exactly. Candidate A is Heartbrand Twister Ice Lolly Berrylicious 4x70ml - Heartb
7718,35538,Sains,llm_r3_retry,0.95,"Profi Poultry Pate 131g matches the cluster's Profi Chicken Pate 130g - same brand, same core product (pate), same variety (poultry/chicken), virtually identica"
4080,54376,Tesco,llm_r3_retry,0.95,"Mushy peas, 300g size, same core product as cluster. Brand difference (Growers Harvest vs own-brands) is acceptable as core unbranded product is identical."
7832,18310,Morrisons,llm_r3_retry,0.95,"Lowicz Soft Cheese Vanilla Flavour 250g - same brand, same variety (vanilla flavour), same weight. 'Serek O Smaku Wanillowym' is Polish for 'Cheese with Vanilla"
8017,46156,Sains,llm_r3_retry,0.95,"Same core product: Southern fried chicken thighs & drumsticks, 800g, own-brand (Sainsbury's vs ASDA/Tesco). Matches variety, weight, and cut composition."
4174,17617,Morrisons,llm_r3_retry,0.95,KTC Butter Beans in Salted Water 240g matches the core product (butter beans in water/salted water) and weight of the cluster. Brand difference is acceptable as
5598,58150,Tesco,llm_r3_retry,0.95,"Tesco Organic Whole Wheat Spaghetti Pasta 500G matches the cluster's core product: organic wholemeal/whole wheat spaghetti, 500g. Own-brand across different sup"
6407,50168,Tesco,llm_r3_retry,0.95,"Tesco Free From Korma 500G matches the cluster's core product (Korma sauce, 500g). All three are own-brand Korma sauces with identical weight. The 'Free From' v"
3690,34246,Sains,llm_r3_retry,0.95,"Sainsbury's Deliciously Free From Cornflakes 300g matches the cluster: same core product (corn flakes), same free-from positioning as ASDA and Morrisons free-fr"
4359,36903,Sains,llm_r3_retry,0.95,"Mazzetti brand, white condiment, 250ml volume. Matches cluster exactly on brand, product type, and size. 'Balsamic Vinegar White Label' is the same product line"
4458,52104,Tesco,llm_r3_retry,0.95,"Heinz Salad Cream 70% Less Fat 415g matches the cluster's brand (Heinz), variety (Extra Light/70% Less Fat), and weight (415g). The cluster uses both 'Extra Lig"
5938,46426,Sains,llm_r3_retry,0.95,"Sainsbury's Large Multi Seeded Deli Rolls x4 matches the cluster's core product: multiseed deli rolls in 4-pack format. Same variety, same pack count, and same "
4467,52723,Tesco,llm_r3_retry,0.95,"Same brand (Heinz), same variety (Pickle Flavour Tomato Ketchup), same core product. Weight difference (460g vs 400ml) is minor variation in the same product li"
3624,22793,Morrisons,llm_r3_retry,0.95,"Kellogg's All-Bran Original 500g matches the Kellogg's All-Bran from ASDA cluster - same brand, same variety (All-Bran), same weight. The Sainsbury's listing is"
6230,38966,Sains,llm_r3_retry,0.95,"Sainsbury's Diet Cola 6x330ml (1980ml) matches the cluster's core product: diet cola, same pack format (6x330ml similar to cluster's 8x330ml and single packs), "
5630,22173,Morrisons,llm_r3_retry,0.95,"Same brand (Seabrook), same flavour (Prawn Cocktail), same weight (150g), same pack count (6 pack). Minor spelling variation 'Seabrooks' vs 'Seabrook' is likely"
6279,49872,Tesco,llm_r3_retry,0.95,"Ribena brand, blackcurrant flavour, 1500ml volume. Cluster items are ready-to-drink juice drinks (dilutable or not), while A is concentrated. However, A is the "
3729,21021,Morrisons,llm_r3_retry,0.95,"Fuel 10K brand, High Protein, Salted Caramel flavor, 70.1g weight matches cluster exactly. Only difference is slightly truncated product name in listing."
2754,49258,Tesco,llm_r3_retry,0.95,"Tesco 10 Halloumi-Style Fries 170g matches the cluster: same pack count (10), same weight (170g), same core product (breaded halloumi fries). 'Halloumi-Style' v"
3578,45091,Sains,llm_r3_retry,0.95,"Sainsbury's German Salami Slices 250g matches the cluster's core product (German salami, sliced, 250g). Own-brand variation across different supermarkets is acc"
3563,55094,Tesco,llm_r3_retry,0.95,"Krakus Kabanosy 250g - same brand, same product variety (Chicken & Pork is the standard Kabanosy variety), same weight. Matches cluster exactly."
5734,64942,Tesco,llm_r3_retry,0.95,"Same brand (Allinson's), same variety (Seeded/Scandalous Seeds), same weight (650g). G is Allinson's Signature Seeded Loaf which matches the core product in the"
3837,24737,Morrisons,llm_r3_retry,0.95,"Kopparberg Mixed Fruits Cider, 1319.4ml (4x330ml equivalent), matches the cluster's brand, tropical/mixed fruit variety, and volume across both ASDA and Tesco l"
5799,46344,Sains,llm_r3_retry,0.95,"Warburtons Thick Sliced Seeded Bread 800g matches the cluster's Warburtons Grained Farmhouse 800g - same brand, same weight, both are seeded/grained farmhouse-s"
5817,46471,Sains,llm_r3_retry,0.95,"Sainsbury's Jam Doughnuts x5 matches the cluster: same variety (jam), same pack count (5), same own-brand format as ASDA and Tesco listings"
2981,56984,Tesco,llm_r3_retry,0.95,"Birds Eye brand, minted lamb grill steaks, 4 pack, 300g - matches cluster exactly. 'Lambgrills' is alternative naming for same product."
3837,40595,Sains,llm_r3_retry,0.95,"Same brand (Kopparberg), same variety (Alcohol Free Premium Cider with Mixed Fruit/Tropical), same volume (1320ml), same pack count (4x330ml). Matches both clus"
4175,22809,Morrisons,llm_r3_retry,0.95,"Red kidney beans, organic variety, Morrison's own-brand matching Sainsbury's organic in cluster, similar weight (250g vs 225g-240g range)"
5867,46592,Sains,llm_r3_retry,0.95,"Sainsbury's Iced Fairy Cakes x12 matches the cluster's core product: iced fairy cakes in a 12-pack. Own-brand across different SMs (ASDA, Tesco, Sainsbury's) is"
7437,20989,Morrisons,llm_r3_retry,0.92,"Rowse brand, honey product, 250g. Both cluster items are Rowse Acacia Honey 250g in squeezy format. Candidate A is Rowse Pure & Natural Honey 250g squeezy - sam"
11316,60920,Tesco,llm_r3_retry,0.92,"Both cluster products are cheese & ham/bacon kievs (~500g). Tesco option B is a 4-pack cheese & bacon breaded chicken kiev (500g), which matches the core produc"
7589,51795,Tesco,llm_r3_retry,0.92,"Tahira brand, hot & spicy chicken frankfurters, very similar weight (330g vs 340g cluster). Minor weight difference acceptable as core product is identical."
3081,26733,Morrisons,llm_r3_retry,0.92,"Candidate B matches the cluster's core product: beef dripping Yorkshire puddings, 6-pack, 240g. Both cluster items are beef dripping varieties with same pack co"
11900,905,ASDA,llm_r3_retry,0.92,ASDA Cool & Crunchy Cucumber Portion matches the core product - all three are own-brand cucumber portions from different UK supermarkets. Same variety (cucumber
