ensemble_cluster_id,cluster_size,strong_flags,weak_flags,flags,n_strong,n_weak,n_flags,max_size_delta_audit,supermarkets,titles_preview,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence_score,likely_good,probe_likely_bad,low_confidence,very_low_text_sim,risk_bucket,suspicious_strong,suspicious_union
16827,2,,struct_unit_value_15pct,struct_unit_value_15pct,0,1,1,0.142857,Sains|Tesco,Sainsbury's Edamame Beans 175g || Tesco Edamame Beans 150G,0.7260774155109833,0.6666666666666666,1.1666666666666667,0,1,0.8744300034729611,True,False,False,False,weak_heuristic,False,False
15640,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Hula Hoops Salt & Vinegar Flavour Big Hoops Sharp 45g || Hula Hoops Big Hopps Salt & Vinegar Grab Bag 45G,0.7014757173413672,0.5,1.0,1,1,0.8744419740986813,True,False,False,False,weak_heuristic,False,False
10515,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,Morrisons Honey Roast Peanuts || Sainsbury's Honey Roast Peanuts 200g || Tesco Honey Roast Peanuts & Cashews 200G,0.6043768519730276,0.6,1.0,0,1,0.8744948413217737,True,False,False,False,weak_heuristic,False,False
13686,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Tesco,Cadbury Mini Egg Block || Cadbury Mini Egg Bar 360G,0.6046000103976651,0.6,1.0,1,1,0.8745904806466185,True,False,False,False,weak_heuristic,False,False
1731,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons,Kellogg's Pop-Tarts Chocotastic Pastry Snack || Kellogg's Pop Tarts Frosted Chocotastic,0.6326480187825663,0.5714285714285714,1.0,1,1,0.8747062937639569,True,False,False,False,weak_heuristic,False,False
17577,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Sainsbury's Sandwich Loaf White Bread 800g || Tesco Crusty White Sandwich Loaf 800G,0.7021069336997542,0.5,1.0,0,1,0.8747124953951328,True,False,False,False,weak_heuristic,False,False
2494,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,Casillero del Diablo Merlot || Casilliero del Diablo Reserva Merlot || Casillero Del Diablo Merlot 75cl || Casillero Del Diablo Merlot 75Cl,0.7023003062084923,0.5,1.0,1,1,0.8747953693274491,True,False,False,False,weak_heuristic,False,False
16354,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Johnnie Walker Gold Reserve Blended Scotch Whisky 70cl || Johnnie Walker Gold Label Reserve Whisky Bottle 40% Vol 70cl,0.7025435153912407,0.5,1.0,1,1,0.8748996018343413,True,False,False,False,weak_heuristic,False,False
5239,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.008811,ASDA|Morrisons|Sains|Tesco,Rodda's Fresh Clotted Cream || Rodda's Classic Cornish Clotted Cream || Rodda's Clotted Cream 227g || Rodda's Clotted Cream 227G (L),0.7026609220540193,0.5,1.008888888888889,0,1,0.8749499189755321,True,False,False,False,weak_heuristic,False,False
16782,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Sainsbury's Large Pineapple || Tesco Large Pineapple Each,0.7027477575281742,0.5,1.0,0,1,0.8749871341787414,True,False,False,False,weak_heuristic,False,False
4102,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons,Primula Hot Cheese 'n' Sriracha || Primula Sriracha,0.8661850614100612,0.4,1.0,1,1,0.875,True,False,False,False,weak_heuristic,False,False
7465,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons,Warheads Lil' Worms Candy || Warheads Lil Worms,0.8884620426618277,0.4,1.0,0,1,0.875,True,False,False,False,weak_heuristic,False,False
8588,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,19 Crimes Revolutionary Rosé || 19 Crimes Revolutionary Rose || 19 Crimes Revolutionary Rosé 750ml || 19 Crimes Revolutionary Rose Wine 750Ml,0.8629489573025022,0.4,1.0,0,1,0.875,True,False,False,False,weak_heuristic,False,False
11499,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Tesco,Billington's Light Muscovado Natu… || Billingtons Light Muscovado 500G,0.8385678207130521,0.4,1.0,1,1,0.875,True,False,False,False,weak_heuristic,False,False
11672,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Tesco,Billington's Dark Muscovado Nat… || Billingtons Dark Muscovado 500G,0.854331191765599,0.4,1.0,1,1,0.875,True,False,False,False,weak_heuristic,False,False
14185,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Ambrosia Custard Can 400g || Ambrosia Low Fat Custard 400G,0.8671204972289909,0.4,1.0,1,1,0.875,True,False,False,False,weak_heuristic,False,False
14425,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains|Tesco,Pågen Krisprolls Wholegrain Toasts 225g || Krisprolls Wholegrain 225g || Pagen Wholegrain Krisprolls 225G,0.8070781705568661,0.4,1.0,0,1,0.875,True,False,False,False,weak_heuristic,False,False
17922,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Strongbow Rose Cider 4x440ml || Strongbow Rosé Cider Can 4x440ml,0.8690678792282543,0.4,1.0,1,1,0.875,True,False,False,False,weak_heuristic,False,False
9688,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Tesco,Morrisons The Best Raw Jumbo King Prawns || Tesco Finest Cooked Jumbo King Prawns 150G,0.6058536879742312,0.6,1.0,0,1,0.8751277710365752,True,False,False,False,weak_heuristic,False,False
8330,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons,Sol Original Lager Beer || Sol Original Beer Bottles,0.7031677343496876,0.5,1.0,0,1,0.8751671242451042,True,False,False,False,weak_heuristic,False,False
1794,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains,Kellogg's Rice Krispies Breakfast Cereal Bars || Kellogg's Frosties Breakfast Cereal Bars 6x20g,0.6339684429724064,0.5714285714285714,1.0,1,1,0.8752721898453171,True,False,False,False,weak_heuristic,False,False
11089,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.014085,ASDA|Morrisons|Sains|Tesco,John West Wild Pacific Red Salmon || John West Wild Red Salmon MSC (213g) || John West Wild Pacific Red Salmon 213g || John West Red Salmon 213G,0.5414716024579637,0.6666666666666666,1.0142857142857142,1,1,0.8753132264502383,True,False,False,False,weak_heuristic,False,False
4107,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons,ASDA Spreadable Goats' Cheese 150g || Morrisons Spreadable Goats Cheese,0.703912470845214,0.5,1.0,0,1,0.8754862970289012,True,False,False,False,weak_heuristic,False,False
14516,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.004425,Morrisons|Sains|Tesco,Dole Peaches In Juice Fruit Fruits Snacks || Dole Peaches In Juice Fruit Snacks 4x113g || Dole Fruit Bowl Peaches In Juice 4X113g,0.634472756328298,0.5714285714285714,1.0044444444444445,0,1,0.8754883241406992,True,False,False,False,weak_heuristic,False,False
10466,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains,Morrisons Beef Flavour Potato Sticks || Sainsbury's Beef Potato Sticks 150g,0.6071136386350432,0.6,1.0,0,1,0.8756677498912091,True,False,False,False,weak_heuristic,False,False
6852,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Tesco,ASDA Chapattis || Aasani Chapattis 8S 360G,0.7043614797421291,0.5,1.0,0,1,0.8756787294132935,True,False,False,False,weak_heuristic,False,False
5605,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.021739,ASDA|Morrisons|Sains|Tesco,Jacob's Mini Cheddars Original Baked Snacks Multipack 6x23g || Jacob's Mini Cheddars Original Baked Snacks || Jacob's Mini Cheddars Original Baked Snacks Multipack 6x23g || Jacob's Mini Cheddars Original 6 X 23G,0.7043860539644041,0.5,1.022222222222222,1,1,0.87568926122284,True,False,False,False,weak_heuristic,False,False
8273,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.125,ASDA|Morrisons,ASDA Creamy Peppercorn Sauce || Morrisons Peppercorn Sauce,0.72909698627525,0.6666666666666666,1.1428571428571428,0,1,0.8757241052290754,True,False,False,False,weak_heuristic,False,False
12366,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,BrewDog Abstrakt Vodka || BrewDog Distilling Co. Abstrakt Vodka 70cl || Abstrakt Original Vodka 70cl,0.7046480678260979,0.5,1.0,1,1,0.8758015528778516,True,False,False,False,weak_heuristic,False,False
2840,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.002101,ASDA|Morrisons|Tesco,Quorn Vegetarian Crispy Nuggets || Quorn Vegetarian Crispy Nuggets Family Pack || Quorn Crispy Nuggets 476G,0.6076232459402027,0.6,1.0021052631578948,1,1,0.8758861530219917,True,False,False,False,weak_heuristic,False,False
531,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons,Rustlers The Mighty Double Decker || Rustlers The Flame Grilled Double Decker,0.7048681794964061,0.5,1.0,1,1,0.8758958864508408,True,False,False,False,weak_heuristic,False,False
9150,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.008333,ASDA|Tesco,Galaxy Minstrels Milk Chocolate Large Easter Egg || Galaxy Ripple Milk Chocolate Bar Extra Large Easter Egg 238g,0.5833716153797264,0.625,1.0084033613445378,1,1,0.8759092637341686,True,False,False,False,weak_heuristic,False,False
1907,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains,Pot Noodle Fusions Katsu Curry Instant Snack Noodle || Pot Noodle Fusions Katsu Curry || Pot Noodle Katsu Curry Instant Snack 100g,0.6356028091586081,0.5714285714285714,1.0,1,1,0.8759726324965464,True,False,False,False,weak_heuristic,False,False
9404,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Tesco,Betty Crocker Gluten Free Devil's… || Betty Crocker Gluten Free Devils Food Cake 425G,0.7051597861211879,0.5,1.0,1,1,0.8760208607186044,True,False,False,False,weak_heuristic,False,False
13364,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Tesco,Morrisons Snack Apple Bag || Tesco Apple Snack Pack 80G,0.5431915038637168,0.6666666666666666,1.0,0,1,0.876050327052704,True,False,False,False,weak_heuristic,False,False
14379,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,"Batchelors Super Noodles Southe… || Batchelors Super Noodles, Curry 90g || Batchelors Super Noodles Mild Curry 90G",0.7053015491609131,0.5,1.0,1,1,0.876081616307058,True,False,False,False,weak_heuristic,False,False
3951,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains|Tesco,Kopparberg Premium Cider Variety Pack 10 x 330 ml || Kopparberg Premium Cider Variety Pack 10x330ml || Kopparberg Alcohol Free Cider Variety Pack 10 x 330ml,0.7053855687692917,0.5,1.0,1,1,0.8761176247106488,True,False,False,False,weak_heuristic,False,False
7250,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.02,ASDA|Morrisons|Sains|Tesco,Fry's Chocolate Cream 3 Pack || Fry's Chocolate Cream Multipack 3 Pack || Fry's Chocolate Cream Multipack x3 147g || Fry's Chocolate Cream Chocolate Bar 3 Pack Multipack 147g,0.608165368734961,0.6,1.020408163265306,0,1,0.8761184913626023,True,False,False,False,weak_heuristic,False,False
13571,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.015152,ASDA|Morrisons|Sains|Tesco,Warsteiner Premium Lager Beer || Warsteiner Premium German Beer || Warsteiner Premium Lager Beer 660ml Bottle || Warsteiner Premium German Lager Beer Bottle 660ml,0.7054519189055574,0.5,1.015384615384615,0,1,0.8761460604833342,True,False,False,False,weak_heuristic,False,False
5555,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,Doritos Chilli Heatwave Sharing Tortilla Chips Crisps 180g || Doritos Chilli Heatwave Sharing… || Doritos Chilli Heatwave Sharing Tortilla Chips Crisps 180g || Doritos Tortilla Chips Chilli Heatwave Sharing Bag Crisps 180g,0.705540852733218,0.5,1.0,1,1,0.876184174980903,True,False,False,False,weak_heuristic,False,False
7123,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Tesco,Pukka All Steak Pie || Pukka Vegan Steak & Onion Pie || Pukka All Steak Pie,0.7055461324802739,0.5,1.0,1,1,0.8761864377296412,True,False,False,False,weak_heuristic,False,False
15916,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,Georges Duboeuf Julienas || Georges Duboeuf Fleurie 75cl || Georges Duboeuf Fleurie 75Cl,0.7055999474036296,0.5,1.0,0,1,0.8762095012682223,True,False,False,False,weak_heuristic,False,False
2695,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.125,ASDA|Sains|Tesco,Thatchers Gold Cider 4x || Thatchers Gold Cider 4x440ml || Thatchers Gold Cider 4X500ml Can,0.6978986801222199,0.75,1.1428571428571428,1,1,0.8762422914809515,True,False,False,False,weak_heuristic,False,False
7321,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Tesco,Lindt Lindor Milk Chocolate Bars 4 Pack || Lindt Lindor Milk || Lindt Lindor Milk Chocolate Bars Multipack 4 X 25g,0.7057417520135605,0.5,1.0,1,1,0.8762702746724784,True,False,False,False,weak_heuristic,False,False
7129,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains|Tesco,ASDA Deep Fill Chicken Bacon & Leek Puff Pastry Pie || Sainsbury's Chicken & Bacon Puff Pastry Pie 500g || Tesco Chicken & Bacon Puff Pastry Pie 500G,0.6521749708092512,0.5555555555555556,1.0,0,1,0.8764612308759225,True,False,False,False,weak_heuristic,False,False
8411,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.002682,ASDA|Morrisons|Tesco,Bavaria 0.0% Original Alcohol Free Beer || Bavaria 0.0% Original Alcohol Free Beer || Bavaria 0.0% Beer 8 X 330Ml,0.7063797083830129,0.5,1.002689393939394,1,1,0.8765436845451009,True,False,False,False,weak_heuristic,False,False
367,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.1,ASDA|Morrisons|Tesco,ASDA Protein Egg Noodles || Morrisons Protein Noodles || Tesco Protein Noodles 300G,0.7311951794870324,0.6666666666666666,1.1111111111111112,0,1,0.8766233308912679,True,False,False,False,weak_heuristic,False,False
2078,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains,ASDA Frozen for Freshness Summer Fruits || Sainsbury's Frozen Summer Fruits 500g,0.6095635504889002,0.6,1.0,0,1,0.8767177121142906,True,False,False,False,weak_heuristic,False,False
6002,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Tesco,Cadbury Chocolate Mini Rolls Cakes || Cadbury Chocolate Mini Rolls || Cadbury Chocolate Mini Roll 10 Pack,0.7067932746813702,0.5,1.0,1,1,0.8767209272443968,True,False,False,False,weak_heuristic,False,False
6144,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Tesco,The BAKERY at ASDA Strawberry & Clotted Cream Flavour Swiss Roll || Tesco Strawberry & Cream Swiss Roll,0.6375890022436055,0.5714285714285714,1.0,0,1,0.8768238581044023,True,False,False,False,weak_heuristic,False,False
1087,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Tesco,ASDA White Chocolate || Morrisons White Cooking Chocolate || Tesco White Cooking Chocolate 150G,0.5450133319090236,0.6666666666666666,1.0,0,1,0.8768311105006927,True,False,False,False,weak_heuristic,False,False
4051,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Tesco,ASDA French Camembert 250g || Morrisons French Camembert || Tesco Camembert 250G,0.7071342554890693,0.5,1.0,0,1,0.8768670618762678,True,False,False,False,weak_heuristic,False,False
4705,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains,ASDA Gravy Granules for Meat 500g || Sainsbury's Gravy Granules 500g,0.7073377433782136,0.5,1.0,0,1,0.8769542709716154,True,False,False,False,weak_heuristic,False,False
13328,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,Morrisons British Turkey Mini Fillets || Sainsbury's Fresh British Turkey Breast Mini Fillets 400g || Tesco Mini Turkey Breast Fillets 400G,0.637929580404313,0.5714285714285714,1.0,0,1,0.876969820173277,True,False,False,False,weak_heuristic,False,False
7157,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,ASDA Family Quiche Lorraine || Morrisons Quiche Lorraine || Sainsbury's Quiche Lorraine 400g || Tesco Quiche Lorraine 400G,0.7074645910409713,0.5,1.0,0,1,0.8770086342556545,True,False,False,False,weak_heuristic,False,False
12007,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.01,Morrisons|Sains|Tesco,Camden Hells Can || Camden Hells Lager 12x330ml || Camden Hells Lager 12 X 330Ml,0.7075187965902976,0.5,1.0101010101010102,1,1,0.8770318652053657,True,False,False,False,weak_heuristic,False,False
10871,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,Ambrosia Ready To Eat Rice Pudding Pot || Ambrosia Rice Pudding Pots || Ambrosia Rice Pudding Pot 150g || Ambrosia Rice Pudding 150G,0.7770288927836049,0.4285714285714285,1.0,1,1,0.8770600016691641,True,False,False,False,weak_heuristic,False,False
3862,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains|Tesco,Alpen Muesli Original || Alpen Original Muesli 1.1kg || Alpen Original Swiss Style Muesli 1.1Kg,0.7077079431532158,0.5,1.0,1,1,0.877112928018045,True,False,False,False,weak_heuristic,False,False
11834,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,Renshaw Royal Icing || Renshaw Royal Icing 400g || Tesco Royal Icing 400G,0.5457025441005886,0.6666666666666666,1.0,0,1,0.8771264871542206,True,False,False,False,weak_heuristic,False,False
11868,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.029412,ASDA|Morrisons|Sains|Tesco,Ambrosia My Mini Rice || Ambrosia My Mini Rice Pots || Ambrosia Rice Pudding Mini Pots 6x55g || Ambrosia Mini Rice Pudding 6 X 55G,0.6105398073178155,0.6,1.0303030303030305,1,1,0.8771361078981115,True,False,False,False,weak_heuristic,False,False
8091,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Tesco,Meiji Hello Panda Biscuits with Chocolate Flavoured Filling || Hello Panda Chocolate Biscuits || Hello Panda Chocolate Biscuits 50G,0.6383448038166848,0.5714285714285714,1.0,0,1,0.8771477730642936,True,False,False,False,weak_heuristic,False,False
8993,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains,ASDA 100% Peanuts Smooth Peanut Butter || Morrisons 100% Smooth Peanut Butter || Sainsbury's Peanut Butter Smooth 340g,0.6106566379236045,0.6,1.0,0,1,0.8771861781577353,True,False,False,False,weak_heuristic,False,False
4048,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.028571,ASDA|Morrisons,ASDA German Cambozola 175g || Morrisons Cambozola,0.7079784761090007,0.5,1.0294117647058822,0,1,0.8772288707133813,True,False,False,False,weak_heuristic,False,False
16286,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains|Tesco,BrewDog Grind || BrewDog Grind Coffee Stout 440ml || BrewDog Grind Coffee Stout 440ml,0.70811233827192,0.5,1.0,1,1,0.8772862402117754,True,False,False,False,weak_heuristic,False,False
2291,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Tesco,Gordon's Alcohol Free & Tonic With Lime Ready to Drink Premix Can || Gordon's Alcohol Free Spirit & Tonic with Lime Can 0% Vol 4x250ml,0.6639936490788245,0.5454545454545454,1.0,1,1,0.8773176244969854,True,False,False,False,weak_heuristic,False,False
7410,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains,Lindt Excellence Dark a Touch of Sea Salt Chocolate Bar || Lindt Excellence 90% Dark Supreme Chocolate Bar || Lindt Excellence Dark Sea Salt Chocolate Bar 100g,0.6543385086435458,0.5555555555555556,1.0,1,1,0.8773884613763345,True,False,False,False,weak_heuristic,False,False
15597,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Sainsbury's Free From White Choc Bar 35g || Tesco Free From White Chocolate Bar 35G,0.7084943728407742,0.5,1.0,0,1,0.8774499693127128,True,False,False,False,weak_heuristic,False,False
2318,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,Absolut Vanilla Flavoured Swedish Vodka || Absolut Vanilia Vanilla Flavoured Swedish Vodka || Absolut Vanilla Flavoured Swedish Vodka 70cl || Absolut Vanilla Vodka 70Cl,0.7086290580259426,0.5,1.0,1,1,0.8775076915349278,True,False,False,False,weak_heuristic,False,False
13345,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.045455,Morrisons|Tesco,Morrisons The Best Slow Cooked Duck Legs || Tesco Finest Slow Cooked Duck Legs With Redcurrant Jus 525G,0.5467060166231348,0.6666666666666666,1.0476190476190477,0,1,0.8775565468067403,True,False,False,False,weak_heuristic,False,False
14999,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Green Giant Salt Free Sweet Corn 340g (285g*) || Green Giant Salt Free Sweetcorn 340G,0.6393149562620272,0.5714285714285714,1.0,1,1,0.877563552683726,True,False,False,False,weak_heuristic,False,False
2240,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains,Bacardí Carta Blanca White Rum || Bacardi Carta Blanca Superior White Rum 100cl,0.6394546059922284,0.5714285714285714,1.0,1,1,0.8776234025680979,True,False,False,False,weak_heuristic,False,False
7714,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains|Tesco,Ambrosia Light Rice Pudding 4 x 125g (500g) || Ambrosia Light Rice Pudding 4x125g || Ambrosia Light Less Sugar & Fat Rice Pudding 4X125g,0.6395456254093782,0.5714285714285714,1.0,1,1,0.8776624108897335,True,False,False,False,weak_heuristic,False,False
4439,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.025,ASDA|Morrisons|Sains|Tesco,"Heinz Baked Beans Curry || Heinz Baked Beanz Curry || Heinz Baked Beans, Curry 390g || Heinz Baked Beans Curry Beanz 390G",0.6117693700064016,0.6,1.0256410256410255,1,1,0.8776630633360769,True,False,False,False,weak_heuristic,False,False
14702,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Sains|Tesco,Askeys Treat Chocolate Dessert Sauce 325g || Askeys Treat Chocolate 325G Topping,0.7092812114434647,0.5,1.0,0,1,0.877787185856723,True,False,False,False,weak_heuristic,False,False
7927,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.065421,ASDA|Morrisons|Tesco,Rajah Garam Masala || Rajah Garam Masala || Rajah Chaat Masala 80G,0.7093558928029582,0.5,1.0699999999999998,1,1,0.8778191921536488,True,False,False,False,weak_heuristic,False,False
2350,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,Johnnie Walker Red Label Blended Scotch Whisky || Johnnie Walker Red Label Blended Scotch Whiskey || Johnnie Walker Red Label Blended Scotch Whisky 1L || Johnnie Walker Red Label Scotch Whisky Bottle 40% Vol 1L,0.7098115873119691,0.5,1.0,1,1,0.8780144898003678,True,False,False,False,weak_heuristic,False,False
2055,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.022222,ASDA|Morrisons|Tesco,Heinz Classic Cream of Tomato Cup Soup with a Hint of Basil || Heinz Cream of Tomato & Basil Cup Soup || Heinz Tomato & Basil Cup Soup 4 Pack 88G,0.5883947678685071,0.625,1.0227272727272727,1,1,0.8780620433722174,True,False,False,False,weak_heuristic,False,False
4690,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.001406,ASDA|Morrisons|Sains,Encona West Indian Exxxtra Hot Pepper Sauce 142ml || Encona Hot Pepper Sauce || Encona West Indian Extra Hot Pepper Sauce 142ml,0.6410094897323539,0.5714285714285714,1.0014084507042254,1,1,0.8782897813138659,True,False,False,False,weak_heuristic,False,False
4575,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.111111,ASDA|Sains,Hellmann's Mayonnaise Roasted Garlic || Hellmann's Garlic Vegan Mayonnaise 270g,0.8114807520279228,0.6,1.125,1,1,0.8783333333333333,True,False,False,False,weak_heuristic,False,False
5091,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.130435,ASDA|Morrisons|Tesco,ASDA Fiery Fajita Seasoning || Morrisons Fajita Seasoning || Tesco Fajita Seasoning 30G,0.7352071714902062,0.6666666666666666,1.15,0,1,0.8783427560354852,True,False,False,False,weak_heuristic,False,False
6609,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Sains,Gordon's London Dry Gin and Tonic || Gordon's Special Dry London Gin & Slimline Tonic Ready to Drink Can 25,0.6565664115276333,0.5555555555555556,1.0,1,1,0.8783432768980863,True,False,False,False,weak_heuristic,False,False
2673,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,ASDA|Morrisons|Sains|Tesco,Yellow Tail Rose Wine 75cl || Yellow Tail Rose || Yellow Tail Jammy Rose Roo 75cl || Yellow Tail Rose 75Cl,0.7110171894892517,0.5,1.0,1,1,0.8785311764477746,True,False,False,False,weak_heuristic,False,False
14215,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.01,Sains|Tesco,Sainsbury's Naturally Sweet Sweetcorn In Water 198g (157g*) || Tesco Naturally Sweet Sweetcorn 200G,0.6139336449883246,0.6,1.0101010101010102,0,1,0.8785906097569011,True,False,False,False,weak_heuristic,False,False
2986,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.117647,ASDA|Morrisons,ASDA Chicken Breast Mini Fillets 600g || Morrisons Chicken Breast Fillets,0.7033797167919545,0.75,1.1333333333333333,0,1,0.878591307196552,True,False,False,False,weak_heuristic,False,False
1743,3,,multi_core_product_name,multi_core_product_name,0,1,1,0.011364,ASDA|Sains|Tesco,"Go Ahead Apple Crispy Fruit Slices Snack Bars Multipack 4 x 43.6g, 174 || Go Ahead Apple Crispy Fruit Slices Multipack Snack Bars 4x44g || Go Ahead Apple Crispy Fruit Slices 4 Pack 174G",0.5898211515268255,0.625,1.011494252873563,1,1,0.8786733506543538,True,False,False,False,weak_heuristic,False,False
12100,2,,multi_core_product_name,multi_core_product_name,0,1,1,0.0,Morrisons|Sains,CleanCo Clean R Non-Alcoh… || CleanCo Clean G 70cl,0.7114148140828898,0.5,1.0,0,1,0.8787015869879051,True,False,False,False,weak_heuristic,False,False
8463,4,,multi_core_product_name,multi_core_product_name,0,1,1,0.002043,ASDA|Morrisons|Sains|Tesco,BrewDog Neon Dream || BrewDog Neon Dream Beer Cans || BrewDog Neon Dream 4x330ml || Brewdog Neon Dream Tropical 4 X 330Ml,0.7114782861057158,0.5,1.002047470994161,1,1,0.8787287892834021,True,False,False,False,weak_heuristic,False,False
